DATASET_BOXPLOT
SEPARATOR COMMA
DATASET_LABEL,FST boxplot in the discovery cohort
COLOR,#2F4F4F
DATASET_SCALE,0-0-#bcbcbc-2-1-2,0.2-0.2-#bcbcbc-2-1-2,0.4-0.4-#bcbcbc-2-1-2,0.6-0.6-#bcbcbc-2-1-2,0.8-0.8-#bcbcbc-2-1-2,1.0-1.0-#bcbcbc-2-1-2
DATA
cluster_551_strain_0,0.7893906118197775,0.9902978847945084,0.9957463409802184,0.9957463409802184,0.999855165047497
cluster_540_strain_0,0.5727800722003062,0.9380845302175048,0.9836751477009388,0.9836751477009388,0.9981619522980414
cluster_692_strain_0,0.0783270338087001,0.5377157079743147,0.6890238552319129,0.6890238552319129,0.9984342381878032
cluster_68_strain_0,0.9201442004074348,0.9846291567479124,0.9910803306656908,0.9910803306656908,0.9999899412354281
cluster_553_strain_0,0.7754105917199194,0.9743792302201952,0.991728209006714,0.991728209006714,0.9997979631413416
cluster_2040_strain_0,0.7665062912192325,0.9265766559206504,0.9561880350107512,0.9561880350107512,0.998905684578024
cluster_159_strain_0,0.3127143815308057,0.8913446720875572,0.9372572508574656,0.9372572508574656,0.9997203265002154
cluster_388_strain_0,0.701035106314174,0.949844080938248,0.97623294638227,0.97623294638227,0.9995991808514744
cluster_448_strain_0,0.5564994220831432,0.9882840845329316,0.9908405201179616,0.9908405201179616,0.9989878670315484
cluster_309_strain_0,0.10931337443799416,0.6033846551265829,0.7372734524354336,0.7372734524354336,0.9982803502136772
cluster_4018_strain_0,0.7067667730715652,0.9922739842719536,0.9939674394775952,0.9939674394775952,0.9991527827879628
cluster_538_strain_0,0.7275884338814067,0.9169525018236536,0.9442104272767436,0.9442104272767436,0.9991209457593444
cluster_369_strain_0,0.6773605238396394,0.9907751030006036,0.9930860795418568,0.9930860795418568,0.9993791206513626
cluster_541_strain_0,0.7235292308532909,0.9294533734304544,0.9608710015183644,0.9608710015183644,0.9992127309658526
cluster_3259_strain_0,0.40766766778701596,0.8524074140654814,0.9126384435297924,0.9126384435297924,0.9976554714432476
cluster_411_strain_0,0.7774937226175375,0.9918592293877184,0.9934664066651908,0.9934664066651908,0.9987828264684612
cluster_85_strain_0,0.4497805178438085,0.8767830458400199,0.9493759590409332,0.9493759590409332,0.9992409624633064
cluster_62_strain_0,0.6062888521804034,0.9812863155403636,0.9945496988188344,0.9945496988188344,0.9997233715017009
cluster_212_strain_0,0.5096873202165699,0.865316629621933,0.9221405895790352,0.9221405895790352,0.9985405019921516
cluster_447_strain_0,0.7209997855227068,0.9270038470427491,0.9540234870741064,0.9540234870741064,0.9997386474889004
cluster_1315_strain_0,0.8449612977200333,0.9918119256227128,0.9932577595186334,0.9932577595186334,0.9993816793402824
cluster_4254_strain_0,0.2749997338688771,0.6718020458588325,0.7834467812648969,0.7834467812648969,0.9987460679493309
cluster_249_strain_0,0.5685881354172418,0.9266009381907272,0.9876683727124479,0.9876683727124479,0.999709978444071
cluster_2071_strain_0,0.18012298661815584,0.5802640796365139,0.7218532079083628,0.7218532079083628,0.9980589013449472
cluster_398_strain_0,0.7451453316262657,0.9916229480647459,0.9937014774915248,0.9937014774915248,0.9992638154246356
cluster_542_strain_0,0.7021741436296014,0.9031019720415272,0.9340720726946976,0.9340720726946976,0.9997045962242544
cluster_265_strain_0,0.16732250321569853,0.6876065264199795,0.809918066557366,0.809918066557366,0.998160897668982
