DATASET_BOXPLOT
SEPARATOR COMMA
DATASET_LABEL,FST boxplot in the replication cohort
COLOR,#B8860B
DATASET_SCALE,0-0-#bcbcbc-2-1-2,0.2-0.2-#bcbcbc-2-1-2,0.4-0.4-#bcbcbc-2-1-2,0.6-0.6-#bcbcbc-2-1-2,0.8-0.8-#bcbcbc-2-1-2,1.0-1.0-#bcbcbc-2-1-2
DATA
cluster_551_strain_0,0.8397789251460971,0.9876560666728064,0.9962973763600844,0.9962973763600844,0.9997599058087407
cluster_540_strain_0,0.5375742329496938,0.9493855088431509,0.989349716736692,0.989349716736692,0.999999987498517
cluster_692_strain_0,0.3510662615172472,0.7016910995183744,0.831965800486596,0.831965800486596,0.9999999900689326
cluster_68_strain_0,0.9186774337036826,0.9828079956219388,0.9904730861040618,0.9904730861040618,0.9999953533325898
cluster_553_strain_0,0.6786649496757751,0.9698410847512364,0.9918822047856352,0.9918822047856352,0.9999999992033016
cluster_2040_strain_0,0.7333529833021508,0.9137376888379783,0.9477354480802296,0.9477354480802296,0.9999999969610142
cluster_159_strain_0,0.3765238692316265,0.8236533035193516,0.9006643064785216,0.9006643064785216,0.9999999925321896
cluster_388_strain_0,0.6701864625384715,0.956667249811706,0.9800707474192728,0.9800707474192728,0.9998416088236448
cluster_448_strain_0,0.6017044248201893,0.9913017711572908,0.9943869365104192,0.9943869365104192,0.9988590581216812
cluster_309_strain_0,0.1207132607857282,0.6277952471771583,0.7514467430104913,0.7514467430104913,0.9999999829273296
cluster_4018_strain_0,0.5921614244482308,0.9945516824249212,0.9958879677347768,0.9958879677347768,0.9987926687182056
cluster_538_strain_0,0.6444960657212826,0.8965151138645954,0.932036952109062,0.932036952109062,0.9995621268136856
cluster_369_strain_0,0.4916628215655104,0.9864228035974304,0.9939176658657248,0.9939176658657248,0.9992120419516396
cluster_541_strain_0,0.6752595318679859,0.9355482891775564,0.9653871655190002,0.9653871655190002,0.9994680543002245
cluster_3259_strain_0,0.3923068181992595,0.8232606829290577,0.8927806880924452,0.8927806880924452,0.9973896571394496
cluster_411_strain_0,0.3052291206649069,0.9859268614027332,0.9923149403997141,0.9923149403997141,0.9999999994895968
cluster_85_strain_0,0.4021515452153194,0.8641504056265465,0.9466553324640266,0.9466553324640266,0.9995358957410564
cluster_62_strain_0,0.6148226555876405,0.9621471488482428,0.9936283207367084,0.9936283207367084,0.9996598096322504
cluster_212_strain_0,0.4326401208875247,0.8511818119963304,0.9150297409684252,0.9150297409684252,0.9981109925301628
cluster_447_strain_0,0.7682577740784168,0.932859163368696,0.9557374904370644,0.9557374904370644,0.9996940984847016
cluster_1315_strain_0,0.7006232215651192,0.99385592138738,0.995977332051109,0.995977332051109,0.999605545459858
cluster_4254_strain_0,0.2678873984412682,0.6401122986696062,0.7590759604723218,0.7590759604723218,0.9999999928377732
cluster_249_strain_0,0.43086020994596186,0.9107057344671357,0.9793577914968034,0.9793577914968034,0.9995646386944816
cluster_2071_strain_0,0.15558814635063578,0.53145756401733,0.683647973299624,0.683647973299624,0.9999999824697924
cluster_398_strain_0,0.4160653267545129,0.9837149197397488,0.9949077748941592,0.9949077748941592,0.9987834598211792
cluster_542_strain_0,0.6682696841704505,0.8907125150719853,0.9271246769990044,0.9271246769990044,0.9999999967760441
cluster_265_strain_0,0.2051482438751091,0.6734580240721026,0.7812073061098032,0.7812073061098032,0.9980195620697884
cluster_67_strain_0,0.3241911344801257,0.9515999391809836,0.9791341560869898,0.9791341560869898,0.9999714662547254
cluster_63_strain_0,0.42919557927559104,0.8948283996362024,0.988496814822734,0.988496814822734,0.9990555110402416
cluster_3594_strain_0,0.7947112925758785,0.9946363584187112,0.99701761769966,0.99701761769966,0.9999999997316754
cluster_121_strain_0,0.18891322494101306,0.8476899629624147,0.9207221136177729,0.9207221136177729,0.9995719867246509
cluster_61_strain_0,0.503075247662911,0.8890653518058284,0.9405390818894512,0.9405390818894512,0.9997215030987684
cluster_134_strain_0,0.5008868107579451,0.8620163125540679,0.9219843881483,0.9219843881483,0.9999999927200944
cluster_418_strain_0,0.353246586129364,0.9776446710599628,0.9931385926782104,0.9931385926782104,0.9991043089956482
cluster_674_strain_0,0.5036857953403401,0.9588614831895276,0.9915097447167278,0.9915097447167278,0.9995201251568736
cluster_248_strain_0,0.30945892777517736,0.9870913715029273,0.9934779756405476,0.9934779756405476,0.9990828978346222
cluster_389_strain_0,0.7100790641423105,0.9309047036120014,0.9639731535289012,0.9639731535289012,0.9999999990572356
cluster_419_strain_0,0.5478633318251873,0.9496959633250838,0.9886235830226062,0.9886235830226062,0.9999999997254972
cluster_112_strain_0,0.4552364864490807,0.8353484124895079,0.9053847638504486,0.9053847638504486,0.9994074513964002
cluster_632_strain_0,0.6540523540531561,0.9844303837835591,0.9937615086794904,0.9937615086794904,0.9988138031440552
cluster_357_strain_0,0.7618996360014016,0.9857115698068116,0.995345242225548,0.995345242225548,0.9999999987286686
cluster_3964_strain_0,0.2344470171460966,0.7973321339396393,0.8769948747815197,0.8769948747815197,0.9999999994461156
cluster_3041_strain_0,0.37769417339212863,0.9909496474943272,0.9943525517527144,0.9943525517527144,0.9999999994826506
cluster_3906_strain_0,0.494640312614897,0.9860241299950898,0.991675910769812,0.991675910769812,0.9984379540544844
cluster_549_strain_0,0.8360061682408808,0.9524606183220624,0.9711648326482952,0.9711648326482952,0.9999415332658634
cluster_33_strain_0,0.7671754194012034,0.912914464052176,0.9390079962116021,0.9390079962116021,0.9991068683116304
cluster_3710_strain_0,0.20287714361608453,0.9745055386507387,0.9893259224248488,0.9893259224248488,0.9999999991943112
cluster_548_strain_0,0.6443542173335186,0.9382255710801841,0.9721316985551024,0.9721316985551024,0.999999999832974
cluster_417_strain_0,0.8888346075767142,0.9715758461254586,0.9840635256287616,0.9840635256287616,0.9999999979072977
cluster_853_strain_0,0.7379925855062996,0.9915445161286364,0.9938267202798498,0.9938267202798498,0.9984418535918426
cluster_452_strain_0,0.4329967248907301,0.9844164700502568,0.9960599250816626,0.9960599250816626,0.999999999512344
cluster_246_strain_0,0.6189284109870108,0.9401882186256968,0.9633168488550388,0.9633168488550388,0.9999999980231028
cluster_3646_strain_0,0.40825082134532775,0.8728402638738454,0.9567609070875538,0.9567609070875538,0.9984479577445768
cluster_530_strain_0,0.5075757472385599,0.9072736838294156,0.9706464209333424,0.9706464209333424,0.9996904982977408
cluster_113_strain_0,0.4960737128858141,0.9934621290256322,0.9966530242643048,0.9966530242643048,0.9994139013438208
cluster_284_strain_0,0.5989790778701674,0.9922489095645866,0.9956260109715273,0.9956260109715273,0.9999999996682152
cluster_16_strain_0,0.18638352888372667,0.983498608865787,0.9913424371139298,0.9913424371139298,0.998963939020914
cluster_114_strain_0,0.478999231524513,0.8603102251040525,0.9258672387557042,0.9258672387557042,0.9995354397336438
cluster_706_strain_0,0.4363844736101743,0.9085472363450088,0.9675444779154804,0.9675444779154804,0.9999999990472598
cluster_243_strain_0,0.9571664644603548,0.9888684500937592,0.9924894403392585,0.9924894403392585,0.9999999975291356
cluster_629_strain_0,0.030186581042852437,0.7581885399897422,0.9199165116419366,0.9199165116419366,0.9999228752120932
