Category,Distance
Inter-population,0.982278900298112
Inter-population,0.9927594041032934
Inter-population,0.9016439397538842
Inter-population,0.997983870967742
Inter-population,0.9803921568627452
Inter-population,0.9907828512521982
Inter-population,0.9722227879034722
Inter-population,0.9760460375130696
Inter-population,0.9846661697369824
Inter-population,0.9992569073836384
Inter-population,0.9617751729484032
Inter-population,0.970206983065022
Inter-population,0.909366634001062
Inter-population,0.9954990516224944
Inter-population,0.9332159906326
Inter-population,0.9419041971301276
Inter-population,0.9807403371824284
Inter-population,0.9842806476484196
Inter-population,0.9439524963381772
Inter-population,0.9551562002169136
Inter-population,0.9547047829687584
Inter-population,0.993093616253516
Inter-population,0.8096301555080679
Inter-population,0.9633269798000236
Inter-population,0.879112917832203
Inter-population,0.9815618221258136
Inter-population,0.9995051138238206
Inter-population,0.9380469023451172
Inter-population,0.9372550536303632
Inter-population,0.6559636746939107
Inter-population,0.9950272318257164
Inter-population,0.9765242621701624
Inter-population,0.9547297934546828
Inter-population,0.9982271985071146
Inter-population,0.9730836020838504
Inter-population,0.8903999538875
Inter-population,0.996402014871672
Inter-population,0.9788179669030732
Inter-population,0.96470533383066
Inter-population,0.9982287603350484
Inter-population,0.9457910045103908
Inter-population,0.9830188679245284
Inter-population,0.9526494108073428
Inter-population,0.9827936805881432
Inter-population,0.9555726015388348
Inter-population,0.9313282327322292
Inter-population,0.9726404854017646
Inter-population,0.884678747940692
Inter-population,0.995240060316793
Inter-population,0.9482051282051284
Inter-population,0.9077681295470548
Inter-population,0.891809611267212
Inter-population,0.9212914866859864
Inter-population,0.9527598837943666
Inter-population,0.9790656101028689
Inter-population,0.9645937969679492
Inter-population,0.9458738534911076
Inter-population,0.984607579458127
Inter-population,0.9631629331801648
Inter-population,0.9930641330166272
Inter-population,0.9596993606312068
Inter-population,0.9572836801752465
Inter-population,0.967572589142647
Inter-population,0.9834071757449396
Inter-population,0.9612609028799356
Inter-population,0.9641413154794676
Inter-population,0.96290389226206
Inter-population,0.9783235925131316
Inter-population,0.8632399130728579
Inter-population,0.9773498439937598
Inter-population,0.8964748657751097
Inter-population,0.979097510373444
Inter-population,0.944337545720873
Inter-population,0.999724114311808
Inter-population,0.966922479519662
Inter-population,0.9806467123452338
Inter-population,0.9814219737845068
Inter-population,0.9499398473010864
Inter-population,0.9601465396656232
Inter-population,0.955535829318736
Inter-population,0.991110507410426
Inter-population,0.9695217259313712
Inter-population,0.9006314390162845
Inter-population,0.955505540166205
Inter-population,0.9637835827094416
Inter-population,0.937594205421651
Inter-population,0.9764325323475048
Inter-population,0.8949447031934554
Inter-population,0.9613891538242726
Inter-population,0.978179573859253
Inter-population,0.9002396702137859
Inter-population,0.9190116127479492
Inter-population,0.9375440796175848
Inter-population,0.9521894850655496
Inter-population,0.8985031033223805
Inter-population,0.9249566380234884
Inter-population,0.943986820428336
Inter-population,0.9001601614002177
Inter-population,0.9787533039819064
Inter-population,0.976089193366622
Inter-population,0.9692296708788464
Inter-population,0.908675799086758
Inter-population,0.970206505175766
Inter-population,0.9704779189352692
Inter-population,1.0
Inter-population,0.9292905713688052
Inter-population,1.0
Inter-population,0.9413724663209864
Inter-population,0.9723001009308064
Inter-population,0.9343627237014404
Inter-population,0.9475409174114354
Inter-population,0.9762658227848102
Inter-population,0.9755911517925248
Inter-population,0.909348861407932
Inter-population,0.9644454181614746
Inter-population,1.0
Inter-population,0.926692590825116
Inter-population,0.9856891265076178
Inter-population,0.9757534333448424
Inter-population,0.9567118283172736
Inter-population,0.9961977186311788
Inter-population,0.9647950464545324
Inter-population,0.9466598322401416
Inter-population,0.9516395209538516
Inter-population,0.9160092915939138
Inter-population,0.9093712043352332
Inter-population,0.9543312205428248
Inter-population,0.9732719527277724
Inter-population,0.9491519674355496
Inter-population,0.98592418267396
Inter-population,0.9241154232314754
Inter-population,0.993900477569099
Inter-population,0.9740350230980556
Inter-population,0.8897051107146605
Inter-population,0.9910934393638172
Inter-population,0.9582776349614396
Inter-population,0.9136048959395822
Inter-population,0.9564181619574172
Inter-population,0.9498066278853492
Inter-population,0.962521935322136
Inter-population,0.9921244955095808
Inter-population,0.9702841632563234
Inter-population,0.9695604973032996
Inter-population,0.9061743031314264
Inter-population,0.9202851791263948
Inter-population,0.952813000609192
Inter-population,0.9378779633086316
Inter-population,0.9722627016079236
Inter-population,0.970337628654143
Inter-population,0.9384487781758368
Inter-population,0.9396324014968084
Inter-population,0.9471619405371932
Inter-population,0.9334549561289202
Inter-population,0.9131052964359544
Inter-population,1.0
Inter-population,0.9658710938801808
Inter-population,0.949085292873515
Inter-population,0.9177577307154228
Inter-population,0.9425699928212492
Inter-population,0.958341442810586
Inter-population,0.9715791783445208
Inter-population,0.968222121759102
Inter-population,0.9789375871147592
Inter-population,0.9892816419612316
Inter-population,0.9229362470484744
Inter-population,0.9926968879531548
Inter-population,0.9645142883080337
Inter-population,0.925649932765576
Inter-population,0.9984496124031008
Inter-population,0.9495249309508436
Inter-population,0.992336640988115
Inter-population,0.9724870924229034
Inter-population,0.9055319148936172
Inter-population,0.967278921758058
Inter-population,0.98484302624807
Inter-population,0.9566618060277384
Inter-population,0.997746185852982
Inter-population,0.9984275026953734
Inter-population,0.9873387601272648
Inter-population,0.917114656307814
Inter-population,0.9923649987590168
Inter-population,0.9216727241429226
Inter-population,0.9492853301212224
Inter-population,0.989630502934005
Inter-population,0.9575330586357828
Inter-population,0.9546216081967352
Inter-population,0.9695392153330692
Inter-population,0.9712535116822328
Inter-population,0.8672144503961032
Inter-population,0.9780939642552476
