Category,Distance
Inter-population,0.9403217795326086
Inter-population,0.9901506529372738
Inter-population,0.9896854331022392
Inter-population,0.9914889838785372
Inter-population,0.9630995100201476
Inter-population,0.9974096653496952
Inter-population,0.9837567722179223
Inter-population,0.9485465990671852
Inter-population,0.9097981711967418
Inter-population,0.976154887028762
Inter-population,1.0
Inter-population,0.955690103160694
Inter-population,0.9578229898016708
Inter-population,0.9661175370954552
Inter-population,0.9848225406844376
Inter-population,0.9756883332321824
Inter-population,0.9211810650560956
Inter-population,0.9915436654366544
Inter-population,0.959589567878376
Inter-population,0.99008124709134
Inter-population,0.9719407370496536
Inter-population,0.996928049664266
Inter-population,0.9708889690845663
Inter-population,0.9632161228947924
Inter-population,0.9746906782967582
Inter-population,0.9694131015945398
Inter-population,0.9708893633224804
Inter-population,0.968101558333827
Inter-population,0.9929925614228722
Inter-population,0.9132386467177662
Inter-population,0.9725548335106878
Inter-population,0.9825326193528924
Inter-population,0.9665353977537766
Inter-population,0.9862036573696086
Inter-population,0.9485400664247337
Inter-population,0.9608932982707786
Inter-population,0.9687003228169166
Inter-population,1.0
Inter-population,0.9525823831600052
Inter-population,0.9626225005927448
Inter-population,0.966343663111686
Inter-population,1.0
Inter-population,0.9585788215541644
Inter-population,0.9967885452893444
Inter-population,0.9807513646795326
Inter-population,0.8697567957604864
Inter-population,0.9475632296185634
Inter-population,0.9728018318068276
Inter-population,0.9937859597820102
Inter-population,0.8972010320451415
Inter-population,0.9947468122701733
Inter-population,0.9509707612666808
Inter-population,0.9227810683806648
Inter-population,1.0
Inter-population,1.0
Inter-population,0.9713981735374372
Inter-population,0.917273243981592
Inter-population,0.9856829960144105
Inter-population,0.9621201663569596
Inter-population,0.9766062675760724
Inter-population,0.9964610773202645
Inter-population,0.9806586914783636
Inter-population,0.8443499958869177
Inter-population,0.910683841398154
Inter-population,0.967130398830078
Inter-population,1.0
Inter-population,0.9856231140092262
Inter-population,0.940151877801471
Inter-population,0.8942674216350246
Inter-population,0.969811980324103
Inter-population,0.9747889716338112
Inter-population,0.9186712987138876
Inter-population,0.9339616721185452
Inter-population,0.9060659111878682
Inter-population,1.0
Inter-population,0.91557540262642
Inter-population,0.9778010295902566
Inter-population,0.9339289609099208
Inter-population,0.951458499531754
Inter-population,0.9756393173881122
Inter-population,0.9977913928029136
Inter-population,0.9997144488863507
Inter-population,0.9813896314889154
Inter-population,0.968381874419591
Inter-population,0.9894856940127316
Inter-population,0.992429241187706
Inter-population,0.9483788884412307
Inter-population,0.9561460319308408
Inter-population,0.9452388923430102
Inter-population,0.9983064857563356
Inter-population,0.9114288816440076
Inter-population,0.9478093060438568
Inter-population,0.9812771782895796
Inter-population,0.9848236031447588
Inter-population,0.9834490762944348
Inter-population,0.916080486608744
Inter-population,0.920468093479796
Inter-population,0.9588308488057188
Inter-population,0.9877635752537972
Inter-population,1.0
Inter-population,0.9600876933104224
Inter-population,0.986748565727114
Inter-population,0.959983990487552
Inter-population,0.9762536947046742
Inter-population,0.9832683953338952
Inter-population,0.9868112743684772
Inter-population,0.9867955343552068
Inter-population,0.8938186947226486
Inter-population,0.9846510566339182
Inter-population,0.979319280061629
Inter-population,0.9036112305095092
Inter-population,0.8806232627752832
Inter-population,0.9714099237491842
Inter-population,0.9649771471887364
Inter-population,0.9966870892043704
Inter-population,0.9910355937617176
Inter-population,0.9962040114011008
Inter-population,0.933705330383513
Inter-population,0.977421121186729
Inter-population,0.9795121423549138
Inter-population,0.9544443121777908
Inter-population,0.9416694074756918
Inter-population,0.9980136261533036
Inter-population,0.9064001908232298
Inter-population,0.96046251169202
Inter-population,0.96897541844667
Inter-population,0.9866302074546144
Inter-population,0.9692716450827252
Inter-population,0.995263312528216
Inter-population,0.9961481556418266
Inter-population,0.9632862870455654
Inter-population,0.9796995096334252
Inter-population,0.9861412622111956
Inter-population,0.9456658438586693
Inter-population,0.9722514396907624
Inter-population,0.9935366763492604
Inter-population,0.9271451106029666
Inter-population,0.9842687819566434
Inter-population,0.9504986321538976
Inter-population,0.9576708924832616
Inter-population,0.969570343597478
Inter-population,0.9495648362657316
Inter-population,0.9584174861216876
Inter-population,0.9652680814262466
Inter-population,0.9650089398718285
Inter-population,0.974159046827376
Inter-population,0.9225114423189766
Inter-population,0.9784719004622044
Inter-population,0.9244538491973774
Inter-population,0.9941180766243336
Inter-population,0.9979667511092504
Inter-population,0.9045831528011564
Inter-population,0.9397670368688888
Inter-population,0.9479870580427175
Inter-population,0.9716744809322372
Inter-population,0.9854832672242686
Inter-population,0.9389052247717614
Inter-population,0.965838182613462
Inter-population,0.9765824942240788
Inter-population,0.9733406349320082
Inter-population,0.9602052235317998
Inter-population,0.998906794835548
Inter-population,0.9902745717409792
Inter-population,0.925270044477914
Inter-population,0.9649496594152868
Inter-population,0.9835860448319184
Inter-population,0.9434615643737788
Inter-population,0.9668170763866508
Inter-population,0.9340583886730986
Inter-population,0.912302973675658
Inter-population,0.976155340453382
Inter-population,0.9749425836886236
Inter-population,0.9793201318283244
Inter-population,0.9432359412862436
Inter-population,0.943966488963129
Inter-population,0.966710554197132
Inter-population,0.9939368481793572
Inter-population,0.9912210650680436
Inter-population,0.9861279018834866
Inter-population,0.9451985625076432
Inter-population,0.9832363201076822
Inter-population,0.9685116419108792
Inter-population,0.9076636984586776
Inter-population,0.954225768873772
Inter-population,0.9524636309355112
Inter-population,0.9775075000773203
Inter-population,0.956851338488318
Inter-population,0.9837754694881004
Inter-population,1.0
Inter-population,0.9302292481583094
Inter-population,0.9670435579043444
Inter-population,1.0
Inter-population,0.9908817301236272
Inter-population,0.9860880168495731
Inter-population,0.9661638794217444
Inter-population,0.992233166359856
Inter-population,0.9999080737511162
Inter-population,0.97157446904235
Inter-population,0.966010516585595
Inter-population,0.981924848581846
Inter-population,0.8813330506867197
Inter-population,0.984142282482184
Inter-population,0.9494349384515888
Inter-population,0.9779533677888722
Inter-population,0.984843902135858
Inter-population,0.9353423221687552
Inter-population,0.97253382191868
Inter-population,0.9628719482878358
Inter-population,0.995076362445236
Inter-population,0.9800278853931628
Inter-population,1.0
Inter-population,0.991695917753924
Inter-population,0.9533066551954448
Inter-population,0.9314454726484714
Inter-population,0.9511355640519163
Inter-population,0.9527103522816788
Inter-population,0.9987095205329928
Inter-population,0.9830269637538258
Inter-population,0.9989547020900956
Inter-population,0.981406562646927
Inter-population,0.9709080466609578
Inter-population,0.971325242455437
Inter-population,0.9961996503479088
Inter-population,0.9458077759825564
Inter-population,0.9828716469827492
Inter-population,0.9394416627747428
Inter-population,0.908477263882979
Inter-population,0.993240839558876
Inter-population,0.9902782536654716
Inter-population,0.9404872319313096
Inter-population,0.9555043176000718
Inter-population,0.9929909942690804
Inter-population,0.9636920778502046
Inter-population,0.9412899982159944
Inter-population,0.9777550479221124
Inter-population,1.0
Inter-population,0.9122932816902204
Inter-population,0.9300288949502636
Inter-population,0.9734984672138828
Inter-population,0.9881032922006766
Inter-population,0.9953374706582206
Inter-population,0.936099895850703
Inter-population,0.9882040960156722
Inter-population,0.9423730861986565
Inter-population,0.9731008238273398
Inter-population,0.9702550834422484
Inter-population,0.9589042589735062
Inter-population,0.9932098093869696
Inter-population,0.9656953520217392
Inter-population,0.9700437534024824
Inter-population,1.0
Inter-population,0.9536531518661852
Inter-population,0.9818140802054592
Inter-population,0.9533829166170512
Inter-population,1.0
Inter-population,0.9773111583115088
Inter-population,0.9819955942159964
Inter-population,0.9321565476403724
Inter-population,0.9754468694836976
Inter-population,0.986446512741304
Inter-population,0.9639558074013106
Inter-population,0.9879216887038412
Inter-population,0.9370834913582924
Inter-population,0.9783670473313476
Inter-population,0.9875845361865347
Inter-population,0.97078711500366
Inter-population,0.8987381563346739
Inter-population,0.954917776827622
Inter-population,0.9697812804744562
Inter-population,0.941005236677277
Inter-population,0.970509403889066
Inter-population,0.972437549204268
Inter-population,0.9731912819441544
Inter-population,0.8895798930068033
Inter-population,0.9476326763098863
Inter-population,0.9697357637568365
Inter-population,0.9468347515147502
Inter-population,0.981842049066037
Inter-population,0.922409160862874
Inter-population,0.9643807703284816
Inter-population,0.984445638989966
Inter-population,0.9780021796980912
Inter-population,0.960529762466078
Inter-population,0.9813100465790636
Inter-population,0.9651265162384244
Inter-population,0.9451412427179932
Inter-population,0.9768404796699937
Inter-population,0.9486364492327708
Inter-population,0.9308762581409118
Inter-population,0.9970904388588056
Inter-population,0.9464335084324026
Inter-population,0.9780641921363468
Inter-population,0.9776619892695008
Inter-population,0.9639364182407336
Inter-population,1.0
Inter-population,0.9273916119745284
Inter-population,0.9577905406280072
Inter-population,0.9659367869107152
Inter-population,0.9793451974133852
Inter-population,1.0
Inter-population,0.9599369044162576
Inter-population,0.966171376968732
Inter-population,0.944956076841394
Inter-population,1.0
Inter-population,0.9833331685273266
Inter-population,0.970247210676001
Inter-population,0.9832417582417584
Inter-population,0.997555693069307
Inter-population,0.9776691847138864
Inter-population,0.974818950203986
Inter-population,0.9347724585392476
Inter-population,0.9756370580101404
Inter-population,0.8574821177173249
Inter-population,0.9774130698635096
Inter-population,0.9677613525052904
Inter-population,0.96737676025205
Inter-population,0.952608138801506
Inter-population,0.9736439871038872
Inter-population,0.9663020340262996
Inter-population,0.9889913128727432
Inter-population,0.9770372554801928
Inter-population,0.9437356195038926
Inter-population,0.9821238027624144
Inter-population,0.9690302341933044
Inter-population,0.8932000874478677
Inter-population,0.9634409916313416
Inter-population,0.981730361760458
Inter-population,0.9638094896256092
Inter-population,0.952974073090877
