sid,within_sample_diversity,location
107201701561,0.0384143299006075,East
sample_12074,0.024499940268372097,West
107201700791,0.05087799528557337,East
sample_9039,0.025502397246539854,East
sample_11395,0.06192132402821919,East
C0147,0.08588056186269391,East
sample_11632,0.041752901697926885,West
107201703023,0.029218407892666654,East
sample_699,0.037804895804252184,East
107201700268,0.10441072186463418,East
sample_5683,0.03709569274439987,East
K0063,0.10734244679377102,East
sample_11494,0.05126219856374013,East
sample_1407,0.06959894550723263,East
sample_9728,0.014956212774536829,East
sample_12256,0.05936601885012852,East
sample_11445,0.04330231902497265,East
107201701142,0.060421477212638526,East
sample_1911,0.050041473407864974,East
107201701521,0.03835658561758463,East
sample_1763,0.0698291025170763,East
sample_3970,0.03291873739005008,East
107201703601,0.07360012494288884,East
sample_11313,0.04268445105058424,West
sample_9998,0.026721281689151864,East
sample_215,0.0530207402448871,East
sample_5078,0.05650497836544215,East
K0056,0.025166918956779912,East
107201701058,0.044163873084092156,East
sample_7787,0.0320929632682015,West
sample_8966,0.0623177456341305,East
sample_7835,0.027420141006082317,West
sample_9962,0.03426728207486981,East
107201703717,0.05850011013258526,East
sample_3855,0.06519481232441303,East
sample_7998,0.08643738172210841,West
K0133,0.03607063426655463,East
sample_9988,0.05184249138832865,East
sample_8873,0.041494253658832574,East
sample_8137,0.04711457750750811,West
107201702589,0.03959941801910909,East
sample_10096,0.042347578335380776,East
sample_12366,0.02647122287721168,West
sample_216,0.047335476887705216,West
sample_2981,0.044538023987525786,East
107201700394,0.09056287816065253,East
sample_1458,0.05530778774191023,West
sample_10123,0.045883836741339806,East
sample_2469,0.044822844630339934,West
sample_6117,0.10232775879632149,East
sample_4227,0.012363811746510278,West
sample_9936,0.07735184075537056,East
sample_8040,0.07025074221666444,West
sample_11812,0.17765457148228858,East
107201704148,0.036708883424100926,East
sample_9032,0.02301753614787635,East
sample_11678,0.014958447222214887,West
107201701163,0.05677378933405807,East
sample_5944,0.10463652401188091,West
sample_9451,0.10932840561569186,East
107201700739,0.10060406434819519,East
HK0024,0.0375645745829847,East
sample_958,0.025260041010368172,West
107201703909,0.1546563320753749,East
sample_12022,0.03458115922446928,West
sample_9276,0.03959266290475413,East
sample_6876,0.05887222967166768,West
sample_7855,0.015222481577646548,West
sample_3275,0.022942345397094773,West
sample_7591,0.07375636024918764,West
sample_7730,0.023289429362692744,West
sample_3337,0.054485256000926276,East
sample_9974,0.06821161078975645,East
sample_12091,0.07708476178305489,East
sample_8629,0.052303907935715835,East
107201702303,0.04666239754349251,East
sample_12762,0.013669647406619368,West
sample_4434,0.016656964116896055,East
sample_2238,0.08135083554909361,East
107201701088,0.050744158528704314,East
sample_6491,0.25597661184040105,West
sample_9771,0.11062226915289843,East
sample_12473,0.061918663212146965,East
sample_11816,0.04400274465585308,West
sample_11007,0.054866680863812835,East
107201700908,0.08956844341521641,East
107201701606,0.0741748228551002,East
sample_12477,0.040442827325935245,West
sample_9749,0.047475750316771904,East
sample_9053,0.07979105522868576,East
107201703795,0.05545312023843881,East
sample_10400,0.07884410064164721,West
sample_8382,0.032107699179188494,West
sample_4048,0.0627807407854629,East
sample_7953,0.06424642262182187,West
sample_10156,0.06831060860867723,West
sample_8820,0.17532569991187993,East
C0014,0.05305531696528467,East
sample_11871,0.03095230832583694,West
sample_6762,0.01834277397000909,West
sample_12699,0.036928292155449315,West
sample_11147,0.03131151023325898,East
C0068,0.05503345369794211,East
107201703822,0.10556808117701467,East
sample_11900,0.07548737700741584,West
sample_9667,0.14473417781064835,East
K0071,0.027492104620439724,East
sample_10111,0.053322501622321446,East
sample_7820,0.012943023513048482,West
K0124,0.01675102602400417,East
sample_8088,0.03916982111883182,West
sample_8903,0.22246884858750532,East
107201703736,0.037578166093214564,East
sample_5667,0.043079408450415795,West
sample_6071,0.07947074367507491,East
sample_3979,0.06845036000616393,East
sample_10117,0.10789300102867061,East
sample_3789,0.0262895432621026,East
sample_8445,0.03394357887899361,West
sample_8230,0.03581039706122705,West
sample_8932,0.04532449928384447,East
sample_8594,0.03854904162638973,East
107201702359,0.0436042181199399,East
sample_12654,0.03871819535834602,West
sample_11371,0.07353805115848465,East
107201700618,0.12233630389019597,East
sample_9637,0.21968037506400834,East
sample_1867,0.06631867229316081,East
K0193,0.01725325470507647,East
sample_12697,0.033100960356333885,West
sample_11810,0.12285150201454945,East
sample_1248,0.030254779575947178,East
sample_9643,0.0338964176639729,East
107201701539,0.05901447341586457,East
sample_8148,0.03455569615639315,West
sample_11719,0.03250522727159128,West
sample_8223,0.03847257793204908,West
sample_9063,0.06199509362623788,East
107201700552,0.014478921985314506,East
sample_8496,0.32828741504787556,West
HK0073,0.04389868628488015,East
sample_9415,0.04962011011916576,East
sample_12730,0.027476745479574922,West
sample_9787,0.020439206137719622,East
107201700655,0.06207285754748659,East
HK0040,0.06267707159015405,East
sample_8111,0.048199044812363284,West
sample_11920,0.05947557930797362,East
sample_8760,0.07415284327237932,East
sample_11870,0.026433836925818566,East
107201701129,0.09761289927808961,East
sample_9717,0.04108485889064407,East
107201704063,0.05268660730149815,East
sample_11182,0.04225282159450867,East
K0122,0.006963606750916161,East
sample_9148,0.05005905801182142,East
sample_9525,0.06845741564002909,East
sample_12029,0.04740376208549941,West
107201700920,0.03484538680471892,East
sample_7666,0.011926514516900025,West
sample_1195,0.0606915191165464,East
sample_6911,0.04989244925416548,West
107201702620,0.07076231022083276,East
107201700551,0.050174390086859144,East
K0058,0.0736529418245823,East
sample_8181,0.027037720580675766,West
sample_3073,0.035311416062783804,West
sample_2748,0.04599319592682158,East
sample_11781,0.12285150201454945,East
sample_12826,0.023842586262112678,West
sample_9119,0.023341237374221648,East
sample_3997,0.04963477319341392,East
sample_11114,0.12698513185082985,East
sample_11635,0.04563652323357289,East
107201702031,0.04969803520488323,East
sample_9584,0.08924958483331431,East
107201700434,0.02548242158110118,East
107201703942,0.01767807216700297,East
sample_8342,0.03161880920223426,West
K0146,0.02509750597160552,East
sample_155,0.04565821481972516,West
sample_9871,0.058046307249562286,East
107201701868,0.08282822750155248,East
sample_11643,0.12276608047359228,East
K0248,0.014660648096553923,East
107201700756,0.041577147684111714,East
sample_8813,0.039251075711524155,East
sample_12651,0.01188662659012775,West
sample_8656,0.1532233807257003,East
sample_12330,0.03037890343401083,West
sample_5507,0.007406785917010276,East
sample_8069,0.035408297243091365,West
sample_9489,0.1552793979033459,East
107201700055,0.0640641150043469,East
107201701577,0.09314545890506425,East
sample_6994,0.11734967393939157,West
sample_2101,0.08988877098731955,West
sample_5227,0.05633952723973912,West
sample_7908,0.08069984934392323,West
sample_6119,0.06947398983960666,East
sample_122,0.04367145029166724,East
sample_11002,0.022572641141079975,East
sample_11996,0.013035087971516245,West
sample_8826,0.10093566285738384,East
sample_3037,0.036349464652169435,East
sample_12744,0.05310642954401907,East
107201700753,0.043910786029487975,East
sample_10502,0.08192647759141462,West
107201702298,0.04016804894681914,East
sample_7888,0.034678465216799445,West
sample_10141,0.03932481821080949,West
sample_6498,0.02483574308034257,East
sample_4038,0.12551332744060803,East
107201703184,0.0744484212783466,East
sample_1183,0.06206628822998404,East
107201700510,0.042096384546946634,East
sample_11412,0.1684774471234019,East
sample_8802,0.08943284541686139,East
107201701742,0.0622990299036354,East
sample_9703,0.04473359326423177,East
sample_2833,0.03025326328470466,East
sample_12861,0.04795304073781206,East
sample_4055,0.0537772338305628,East
sample_2223,0.16515578495110728,East
sample_10000,0.06166559300308321,East
sample_8598,0.09819021821515918,East
sample_12681,0.07283677521084346,East
107201700385,0.05779142455802418,East
sample_12573,0.036281382253086344,West
sample_2905,0.023170344387315106,East
sample_12308,0.045694606851742016,West
sample_1161,0.07066891036926756,East
107201701902,0.0998912733512872,East
HK0029,0.054552328375981715,East
sample_11336,0.05053911480912996,West
sample_8340,0.08861846650013844,West
107201700845,0.019445871998040782,East
sample_9190,0.05653053391959542,East
sample_12519,0.022629521126437267,East
sample_9531,0.1613768156912886,East
sample_2631,0.027588839839522768,East
107201701662,0.06368458354467452,East
sample_10670,0.0322749744391839,West
sample_6775,0.19727525371409035,East
sample_9517,0.03950415525282354,East
sample_4204,0.048267199641546965,West
sample_12795,0.02763132736510745,East
K0268,0.04098986126316933,East
107201700367,0.08834626737003179,East
sample_12401,0.033795863835198656,West
sample_4769,0.04458437471152528,East
sample_9687,0.05760416410767164,East
sample_9004,0.04863159177078579,East
sample_7765,0.07264295104329127,West
sample_3521,0.038511237301415695,East
sample_7937,0.07785095928162354,West
107201701916,0.05107550638389159,East
sample_10552,0.05733103475875239,West
107201701135,0.035805299987313785,East
sample_12035,0.05319125827982489,West
sample_8817,0.09991163806181354,East
sample_9498,0.12138998656250091,East
sample_1159,0.012897280793530912,East
sample_12627,0.044582650904775874,East
sample_10212,0.05531183143165246,West
sample_9866,0.06907480693967392,East
sample_11905,0.060216033790437745,West
sample_2028,0.04500500243481512,West
K0186,0.02734127345183621,East
107201700947,0.04008004467018147,East
sample_1313,0.020068351315641057,West
sample_1765,0.11758215339283905,West
sample_7857,0.05286417925360198,West
sample_8391,0.04406454864275006,West
sample_11080,0.043635021708768776,East
sample_9587,0.0934601181404695,East
sample_7,0.1272774133446085,East
107201700916,0.04816913261657478,East
sample_12854,0.06206601479484948,East
sample_12107,0.047296359511041074,West
sample_8091,0.07992649194595541,West
107201701469,0.03174336336689726,East
sample_11100,0.04303313978490183,West
sample_8889,0.06715624368429866,East
sample_8589,0.020889111737937373,East
sample_4734,0.0711574294992115,East
sample_8062,0.058999173992475666,West
sample_11560,0.013622596096508278,West
sample_1694,0.028419871143719497,East
C0102,0.025190774115579198,East
107201700887,0.08232229601623359,East
sample_9740,0.059349835911706485,East
107201702592,0.07361476287688544,East
sample_7671,0.07872630138806491,West
sample_12806,0.07045848386575486,East
sample_11884,0.07789698564736977,East
sample_11270,0.024580747498261876,West
107201700113,0.042633084055827365,East
HK0093,0.02342409001841422,East
C0081,0.03586842626790748,East
sample_12518,0.04315290022325252,West
107201702041,0.18749198388794408,East
sample_9522,0.062622386420067,East
sample_8042,0.04226071328127845,West
sample_1755,0.05358193951767778,East
sample_11791,0.05869092392466995,West
107201703914,0.02620305517885158,East
sample_11222,0.05249910976173314,West
107201700120,0.023908737148866648,East
K0091,0.04722291002708157,East
sample_8022,0.03796162199599809,West
sample_12305,0.0173381709655846,West
sample_12577,0.10064726513822843,East
sample_9925,0.10957967092757262,East
107201703923,0.0751847577782853,East
107201702513,0.053389172011954936,East
sample_12767,0.057980428595478584,East
sample_8261,0.046237548092056595,West
sample_1384,0.03658118740461755,East
sample_11131,0.02575401187264095,West
K0256,0.02218152334205546,East
107201701265,0.06749950923068562,East
sample_9696,0.05971025156475319,East
sample_11921,0.035911135452549085,West
107201700657,0.04966625792271298,East
107201703775,0.07257395956323293,East
sample_7850,0.036467702188632,West
sample_11154,0.08880497282309935,East
sample_6770,0.055816692111720474,East
sample_9241,0.06130426181138648,East
sample_11111,0.02635837275593477,West
107201700846,0.04846076201974752,East
sample_12405,0.015369764936673401,East
sample_897,0.03187634347950258,East
sample_2420,0.07880747298957072,West
107201701214,0.05883756266741711,East
HK0079,0.03563689667678128,East
sample_8748,0.06995010073976855,East
107201704023,0.08389556314202323,East
107201701024,0.11124380122456362,East
sample_6002,0.12296663845787799,West
sample_7916,0.03342061963066313,West
sample_1967,0.030012749553418778,West
sample_12214,0.026371410305562844,West
sample_8433,0.06965205994997267,West
107201704069,0.09924565772449523,East
C0034,0.04867101748960782,East
107201701639,0.03780153680524485,East
sample_8232,0.02694362233946388,West
sample_7137,0.09092920501872917,East
sample_10689,0.02639383885367525,West
sample_11028,0.10840317521963849,East
sample_12890,0.06268380468083107,East
107201702003,0.04899488787302049,East
sample_9548,0.0561710453381452,East
K0105,0.056798831597396654,East
sample_6774,0.018110962460384048,West
sample_11957,0.10336147368684906,East
107201700330,0.06923273797911508,East
sample_5682,0.0805340493657499,East
sample_11284,0.03331666815127804,West
sample_2805,0.023854900327866593,West
sample_11771,0.05763251313968597,West
107201703072,0.08105330351918268,East
sample_9672,0.09744028990781937,East
sample_5005,0.038320296423706074,East
sample_4754,0.0633971553480044,East
107201702067,0.0375680958971991,East
107201700391,0.06125975999466139,East
sample_11050,0.04004212432297989,West
sample_12462,0.07356736989894888,East
sample_9761,0.047360697628482815,East
sample_8059,0.02150916413128062,West
sample_4047,0.08720006842591176,East
K0220,0.044444383310301566,East
sample_8678,0.24155875357702547,East
107201700588,0.08557989839063206,East
sample_9040,0.028801711434680813,East
sample_7592,0.04288365152904159,West
sample_8163,0.031019884244544386,West
107201702248,0.07668365332250768,East
sample_515,0.05522850561799337,East
sample_8014,0.033327428968947484,West
sample_392,0.03166789946346108,East
sample_8833,0.10826224937139438,East
sample_6118,0.053342308046218534,East
107201703354,0.035739372211583784,East
sample_270,0.027505276443888373,East
sample_9953,0.03659040540643402,East
sample_8387,0.043303439122826075,West
sample_11845,0.01874591089999066,West
107201700654,0.05857720536630868,East
K0120,0.049257624372023814,East
sample_175,0.018742943825497942,East
sample_5289,0.13027631633242728,West
107201701453,0.042501254731893694,East
sample_8328,0.021178943012441224,West
sample_9658,0.06204267313027459,East
sample_11041,0.06917994689419511,East
sample_1301,0.06331591041329811,East
sample_8284,0.03147158896855785,West
sample_12433,0.1644280806230758,East
sample_2086,0.027900758708910116,West
sample_3766,0.04162009199670949,West
C0132,0.05476037833598374,East
sample_9355,0.031279061478884485,East
sample_5480,0.12248094258999409,East
107201701618,0.06849204263263219,East
sample_9889,0.0470319780994071,East
107201703408,0.03308823961707203,East
107201700565,0.04478925802102608,East
sample_12143,0.03206273791577421,East
sample_8174,0.04785913626205241,West
sample_11179,0.04426750412120096,West
sample_2246,0.043209515646371745,East
sample_12521,0.05300269062868909,East
sample_9328,0.06985360261465103,East
sample_4413,0.061426675971172504,East
sample_1291,0.09865114229253967,East
107201701317,0.10786413512683811,East
HK0019,0.05136364044222229,East
sample_416,0.043800368238697124,East
sample_12788,0.028014288925000876,West
sample_4856,0.0499410750769431,East
107201700932,0.041240603848017206,East
sample_12416,0.05068053022790588,East
sample_2787,0.022029348496822518,East
sample_3705,0.02706543570141816,West
sample_9274,0.08651222040983932,East
sample_10020,0.04683786686839137,East
sample_9934,0.05933007040658677,East
sample_11743,0.059073058826608675,East
107201702325,0.11249287993989136,East
107201703356,0.12565241636365723,East
sample_12592,0.02904089367116822,West
C0044,0.03973183361467423,East
sample_11397,0.03159299256887177,East
sample_10432,0.07828163898322814,West
K0014,0.05226210279204493,East
sample_11797,0.05663293222716937,East
sample_9185,0.05393899966658792,East
sample_12900,0.02559512747157537,West
sample_8459,0.04593967707241539,West
sample_982,0.029406543259004242,West
107201703743,0.04321458048868721,East
sample_11346,0.04810821078037161,East
sample_702,0.0561493466556729,West
K0046,0.031143956971952717,East
sample_9383,0.045664774913303396,East
sample_12217,0.025351213336962955,West
sample_10062,0.08674538733109928,East
sample_8028,0.037176131841313416,West
107201701284,0.094159658764179,East
107201700459,0.05766949056033183,East
sample_3582,0.050596407668760994,East
107201702610,0.09048363596244993,East
sample_11530,0.1324082796057499,East
sample_2330,0.04648775129166336,West
sample_12829,0.05495287797247621,West
sample_12093,0.08211522975082983,West
K0179,0.03144793093984108,East
107201701804,0.03865409592051373,East
sample_8179,0.08224792369182773,West
sample_9499,0.04171865683047974,East
sample_11527,0.024213373626259305,East
sample_9285,0.07662306936395887,East
sample_2820,0.022370435916131665,West
107201700428,0.040667933106047674,East
107201702606,0.03641230416883824,East
sample_11765,0.02434324078837688,West
sample_6206,0.07297201045762382,East
K0159,0.07436089976636233,East
sample_1168,0.05941019646959931,East
sample_2852,0.049835990435283375,West
sample_12560,0.04003221267258283,West
sample_9381,0.03324533435228747,East
sample_11844,0.016759920905568784,West
107201700496,0.08594350315846147,East
sample_8086,0.0645234160820195,West
sample_9349,0.11316689074993773,East
sample_2236,0.07178280103960107,East
sample_4060,0.02187940784302845,East
sample_2906,0.02790760110177074,East
sample_12505,0.07874143178143718,West
107201702564,0.041874905171088835,East
107201701026,0.032776266216056726,East
sample_4241,0.0859203952166548,West
sample_3491,0.06428344363929955,East
sample_12791,0.05165210823625495,West
sample_8198,0.07533149369402281,West
sample_10077,0.05224440413857072,East
sample_9767,0.027975713940566884,East
sample_8708,0.05142639660965509,East
107201700498,0.0721503261011459,East
sample_12559,0.05447414785099523,West
sample_6969,0.05024866608997948,West
K0103,0.05251558549178014,East
sample_11386,0.032130809257092705,East
sample_9155,0.027823265922499816,East
sample_11890,0.02124297695129979,West
sample_9409,0.15953545438486907,East
K0034,0.0573172482292844,East
sample_12882,0.059354207099779094,East
sample_11253,0.0342778521771189,West
sample_1389,0.07131400092289764,East
107201700939,0.06283530912182445,East
sample_4507,0.015586718823406866,East
sample_4239,0.03814500470443224,West
sample_8009,0.025729220058465053,West
sample_11925,0.06922243195348539,West
sample_9453,0.07475023332673326,East
sample_9343,0.0272363907804731,East
sample_8096,0.05662031575250647,West
K0044,0.062218405051611796,East
sample_11032,0.03348831323145642,West
sample_9335,0.03992626853046157,East
sample_9891,0.07928776947837456,East
sample_11536,0.05951980228688029,East
sample_3323,0.06540496719311471,East
sample_7519,0.041002229218690095,West
sample_12398,0.053726116449883746,West
sample_930,0.04410392475341821,East
sample_9484,0.04395927456048423,East
sample_8142,0.057090860127387316,West
107201701809,0.02585177454063006,East
K0088,0.09371557502533942,East
sample_8447,0.0409026443033194,West
sample_11070,0.025221456416604674,East
sample_11740,0.042448796754231084,East
sample_9058,0.04335097838065041,East
sample_5222,0.022044095142329266,East
sample_997,0.033842418201513215,West
sample_4799,0.05085099859451294,East
107201704011,0.07119294474042154,East
sample_5088,0.08280383935094503,East
sample_10042,0.17304812449957424,East
sample_12616,0.0614283171221177,East
sample_9516,0.037746681946260595,East
sample_10538,0.036703743356504843,West
107201700413,0.12039455805480946,East
sample_7880,0.01865445256385302,West
C0076,0.042800348457682866,East
sample_3088,0.044147894750571556,East
sample_9197,0.03673763358025141,East
107201702304,0.026126836066045597,East
sample_11263,0.0748714261992513,East
sample_1892,0.09722974265513937,East
sample_8643,0.0689667729314176,East
sample_12508,0.03025177331491029,West
sample_9737,0.045168537652950196,East
sample_12106,0.04167894387760119,West
sample_8170,0.010983278981223865,West
sample_1062,0.038351436588802114,East
sample_9342,0.04163422408078308,East
sample_11118,0.060177867560911355,East
sample_973,0.04434205713012403,West
sample_8545,0.06926287135113907,West
sample_9903,0.12024578404126564,East
sample_8025,0.03808855841160814,West
C0100,0.03750266891629385,East
sample_12111,0.06178108117757277,East
sample_7423,0.03261817351321057,West
sample_10373,0.060505824482958576,West
107201700853,0.08287429252886766,East
sample_2251,0.06713115240990454,East
sample_8377,0.020758929168970527,West
sample_4691,0.055015603119737584,East
sample_11391,0.03789682338628914,West
sample_8777,0.06870457103659537,East
sample_7838,0.12447343657898906,West
sample_11580,0.02139208790857846,West
sample_8676,0.04589143335287794,East
sample_2137,0.05243724917624123,East
107201700179,0.09551678316003805,East
sample_8247,0.05347298674908318,West
sample_7826,0.04766453162261617,West
sample_9083,0.02651377722404072,East
sample_2847,0.034317150366511374,West
sample_9688,0.08507296707219325,East
107201702579,0.07866391844716195,East
sample_11232,0.20704241641373067,East
sample_11013,0.021890971081952558,West
sample_11837,0.014524079039996167,West
sample_90,0.029247583962651015,East
K0147,0.033797530092626774,East
107201700502,0.03660164461566287,East
107201702256,0.07203267115209266,East
sample_12758,0.1456781507552408,East
sample_10587,0.0660766944149571,West
C0061,0.033730553675953526,East
sample_4651,0.03976058286531111,West
sample_9282,0.02530931093443831,East
sample_12585,0.05936500638684838,West
sample_11175,0.06621655678176133,West
sample_12142,0.07100252591250038,East
sample_3938,0.014760391406464088,West
sample_9870,0.16006623653101199,East
sample_7580,0.04526706485622995,West
107201700667,0.03227172711951454,East
sample_6277,0.0204229585188414,West
sample_978,0.04022457438429657,West
107201704125,0.0637897398186647,East
sample_10979,0.025300454014796747,West
sample_12161,0.037648572386113056,West
sample_4788,0.033624263075578385,East
sample_5034,0.18367700252655864,West
sample_7836,0.054920923859826415,West
sample_11881,0.041600329441046545,West
sample_3141,0.052882761707267106,East
107201700504,0.020638685871143737,East
sample_11492,0.04305853119485726,West
sample_9505,0.026332421991421374,East
107201703735,0.07204694610822263,East
sample_5458,0.024630019936967618,East
sample_12897,0.041220314810171445,East
sample_11124,0.0639978993336838,West
sample_12375,0.04100339255831127,East
107201701853,0.11666839846094154,East
C0030,0.030874507805891033,East
K0272,0.02226556589076896,East
C0019,0.054219620301887886,East
sample_2096,0.054552542453502904,West
sample_9160,0.15462756487207177,East
107201700304,0.07579186899430829,East
sample_12524,0.04146244529254691,East
sample_6838,0.025644624713490598,West
sample_11113,0.04279461151562172,West
107201702548,0.0813053874717268,East
sample_12632,0.027573226532334252,West
sample_10441,0.05235193957418025,West
sample_79,0.03927012990951848,West
sample_7587,0.01452693194790108,West
C0037,0.0535654008527941,East
sample_9874,0.16652156304040913,East
sample_11305,0.052283128409131484,West
107201700495,0.05677405114395684,East
sample_11648,0.019799629735368442,West
sample_7876,0.11304125537197547,West
sample_8722,0.08602253415667509,East
HK0051,0.02585715673117858,East
sample_663,0.11362970000744559,West
C0143,0.017660336734401188,East
sample_11338,0.02013790890988948,East
sample_7443,0.038886031948825485,West
sample_8924,0.0671350971341232,East
sample_12025,0.016316990728460254,East
107201700854,0.13355149533398186,East
sample_66,0.019421784130817514,West
107201701574,0.08105487808197992,East
sample_9507,0.06351616135160197,East
sample_11469,0.06437979124792254,East
K0261,0.05121205880982573,East
107201703994,0.04708906034217389,East
sample_8005,0.04332007917126266,West
sample_12820,0.026717919435505742,West
sample_264,0.04507609638839497,West
sample_8838,0.04090467076871927,East
sample_10006,0.07563500399006047,East
sample_12080,0.05138468169065984,West
sample_2946,0.025371085328272213,East
sample_8483,0.022225334676202274,West
107201700621,0.05439718758351059,East
107201701646,0.05067904205712398,East
sample_11535,0.031026493885001165,West
sample_4846,0.033040192062016964,West
sample_10118,0.059348819070951735,East
sample_9434,0.047258660683224096,East
sample_8061,0.027715831097925168,West
sample_11172,0.08139131971185228,East
sample_9081,0.06466115118002749,East
sample_8531,0.02630111725998184,West
sample_9811,0.15285190767810067,East
sample_11072,0.06906992585979044,East
107201700934,0.08893408488118033,East
sample_12018,0.060177392025535945,East
sample_12835,0.16549451131067913,East
sample_4429,0.06294696459968914,East
sample_8319,0.03088786634561027,West
sample_7831,0.019335666489008654,West
sample_9985,0.05274799286299954,East
sample_9280,0.04257305370858793,East
sample_10029,0.08444963589412899,East
107201703786,0.1355734084438522,East
sample_1754,0.07983027739540757,East
sample_11831,0.028632174774566015,West
107201700782,0.03716548129625323,East
sample_9923,0.05858121169413822,East
sample_412,0.13764724153338773,East
sample_12277,0.042934449851076285,West
sample_3991,0.0751164644536666,East
C0123,0.059734401630182135,East
sample_5520,0.03649144739067887,West
sample_7657,0.045131049163770046,West
107201700299,0.02831832946966546,East
107201703831,0.0426182308008131,East
sample_9534,0.04389289997110463,East
HK0023,0.02821007205345267,East
sample_12893,0.06438053982919324,West
sample_9062,0.08497948478318806,East
sample_9441,0.06427690851981588,East
sample_10960,0.06013789516313507,East
sample_11769,0.04268954076793989,West
sample_8729,0.05111357326580384,East
sample_5229,0.05633966252825145,West
sample_11449,0.04735608898992129,West
sample_7992,0.0718153137182734,West
sample_1968,0.05937286261764271,West
107201700050,0.09590028260146843,East
sample_9690,0.041454160566911605,East
sample_12690,0.023526627056371548,West
sample_3627,0.03280046251964096,West
sample_8897,0.22850490191188771,East
sample_10503,0.04891345053905482,West
K0244,0.060793027796785463,East
sample_7942,0.045163758186441645,West
107201701144,0.055609242780599845,East
sample_8684,0.11204188933261644,East
sample_2067,0.11067555889771054,East
sample_11374,0.03672116544319071,West
sample_8883,0.051231099994184806,East
sample_12275,0.0484168352696394,East
sample_12545,0.05195500287308167,West
sample_9780,0.07049071779978155,East
sample_6504,0.1326561398609253,West
K0190,0.05435254881094817,East
sample_7924,0.05654804286387286,West
107201700116,0.03505001301550207,East
107201703003,0.04937896233468463,East
sample_8023,0.03481396744587427,West
sample_3080,0.031830144214961706,West
sample_11349,0.04088668375464384,East
sample_11685,0.022777874347323025,West
sample_984,0.07493455436743152,West
sample_2431,0.04042344483372816,West
sample_9121,0.07193246560506006,East
sample_12859,0.04570384342983196,West
107201700454,0.046628476092400124,East
sample_1826,0.055102555389646084,East
sample_8481,0.012052207861384376,West
sample_10063,0.15988830607444188,East
sample_10377,0.05475784159387118,West
sample_12071,0.07174500257585761,East
HK0088,0.031165030782011414,East
sample_12671,0.055202279791077405,East
sample_6081,0.0648935601113621,West
sample_313,0.03422515911322271,East
sample_6481,0.031087171534559324,West
sample_9340,0.09565377452229132,East
107201702425,0.05470878969504133,East
sample_4912,0.08478327283788128,West
sample_9542,0.037896243645595816,East
sample_5162,0.028730579746601922,West
107201700577,0.03727269983352923,East
sample_12159,0.02444400799406032,West
sample_11107,0.0906908067406187,East
sample_8291,0.01899512710682055,West
107201701273,0.060787029106198875,East
sample_2017,0.014428661022794949,West
sample_12878,0.06163313095950178,East
sample_11023,0.029801560563534203,West
sample_9566,0.14295407175692543,East
sample_9251,0.08444062830909638,East
107201701041,0.057950593601557576,East
sample_12376,0.04647538979126694,East
sample_12677,0.0364441219930845,West
sample_2810,0.037147162906164634,West
107201703872,0.06479941561920483,East
sample_12732,0.06536451852621732,West
sample_3525,0.009041514209009387,East
sample_974,0.06568457003365387,West
sample_10297,0.04390215258559604,West
sample_9902,0.025378983668381584,East
107201703848,0.041088567283605375,East
sample_12467,0.05768083653260797,East
sample_11388,0.037608592836308075,East
sample_12192,0.028166406846719276,West
sample_11187,0.04944156772314676,West
sample_453,0.04600074942891589,East
sample_9770,0.1274560472718757,East
sample_8931,0.10888781557919319,East
sample_1209,0.07426328393788996,East
sample_9586,0.07016647336576635,East
sample_7774,0.025614754205571057,West
sample_7947,0.029131437075804574,West
sample_11142,0.04120446998193,East
107201703020,0.03980115146860273,East
sample_7999,0.05988273104588837,West
sample_6105,0.08875214644874739,East
sample_3230,0.046804494921704076,East
sample_11452,0.04572235989069119,West
sample_8013,0.03852256631222859,West
sample_2180,0.037587016009851024,West
sample_12248,0.0341075162619523,West
sample_12528,0.047469246879748066,West
sample_10474,0.05486195713626999,West
sample_3365,0.04002570612447137,West
sample_8784,0.02970407130058918,East
sample_9632,0.059170604154590134,East
107201702576,0.06164496317930858,East
107201700950,0.04381404626131694,East
107201701944,0.06261980111719796,East
sample_12591,0.03538350798481952,West
sample_12390,0.030577225755470235,West
sample_3485,0.039391008417424246,East
sample_2830,0.058322908554325315,East
sample_2849,0.02257392960938009,West
sample_2148,0.02312508733937655,East
sample_4938,0.05291439544377691,West
sample_2648,0.06461429578146612,East
sample_10958,0.016580343046767528,West
C0161,0.04550110785451818,East
sample_8660,0.061991372038495696,East
107201702159,0.06973229514458121,East
sample_5719,0.06689745769408877,East
sample_12257,0.022751453091692964,West
107201701070,0.06267986356868302,East
sample_846,0.028836463908816477,West
sample_10930,0.045735221316091104,East
sample_408,0.03952641375919225,East
sample_12870,0.03189310868217428,West
sample_5098,0.057653825871980875,East
sample_11430,0.04183118919265846,East
107201703881,0.10114487124168049,East
sample_1162,0.04599913864886975,East
sample_9799,0.059445220967551435,East
K0167,0.021617615322280227,East
sample_11960,0.05040528192126072,East
107201700662,0.08185260933637699,East
sample_8252,0.0375978373153301,West
sample_11188,0.07053314216962343,East
sample_11537,0.05500856711009735,West
107201701067,0.02304071632706735,East
sample_9888,0.17679143113732543,East
C0046,0.040928241227696546,East
sample_2987,0.01271411730699028,East
sample_10994,0.028683292720523296,East
107201703873,0.03487863896468657,East
sample_644,0.026811130306743113,West
sample_9079,0.11529153572101057,East
